scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,multimodal_gap,unsafe_mode_count,unsafe_probability_mass,severity_weighted_risk,top1_event,worst_case_event,ground_truth_event,mode_min_distances
01154df6-1058-404c-91eb-e78992da5a38,19841,6,4,0.3990904986858368,41.292524192518336,5,0.01419789157807827,36.42701652339671,46.638785059337984,4.865507669121627,0,0.0,0.0,False,False,False,"[47.0029937231073, 42.89921106322905, 44.6609405404753, 39.545537983139106, 41.292524192518336, 36.42701652339671]"
0119275b-35ba-48d9-9cde-cb72f2849423,24777,6,2,0.5404855012893677,27.61208190018607,1,0.16139794886112213,27.611924525982207,27.606163629358317,0.00015737420386230383,0,0.0,0.0,False,False,False,"[27.615059389946346, 27.611924525982207, 27.61208190018607, 27.613816920254582, 27.613991908864563, 27.613858992781243]"
011d6552-93e1-4766-a2ac-8209ef17f9c9,94489,6,0,0.7725427746772766,51.01972976589288,0,0.7725427746772766,51.01972976589288,52.68784494788406,0.0,0,0.0,0.0,False,False,False,"[51.01972976589288, 52.64070706022824, 52.251088391473004, 52.936961462046895, 52.79508428215931, 53.15013296672333]"
011edc25-d8b7-4471-a2dc-9d44231f1b62,139875,6,5,0.39855656027793884,53.58364052416261,5,0.39855656027793884,53.58364052416261,58.74084750482547,0.0,0,0.0,0.0,False,False,False,"[58.752093686807235, 58.74473298436816, 58.7461620458255, 56.956230960212984, 58.74272184995196, 53.58364052416261]"
011f5450-0124-43f2-8374-9322c5f99c50,127448,6,3,0.4881012737751007,24.78179639163416,5,0.16523180902004242,20.803487647940443,24.109056686400994,3.9783087436937166,0,0.0,0.0,False,False,False,"[38.1778847334473, 30.69412951631975, 33.835686720943436, 24.78179639163416, 27.928863546598834, 20.803487647940443]"
0123336f-afc6-4704-9ed0-efc5bea121f0,3063,6,4,0.24671712517738342,4.217532130901527,3,0.24449652433395386,3.702948447784446,3.730708539112839,0.5145836831170811,0,0.0,0.0,False,False,False,"[6.724573449732168, 5.313548486360752, 6.506404512096143, 3.702948447784446, 4.217532130901527, 4.02497859188094]"
0124a476-262a-4afc-b7b5-3f4d41b413a8,144334,6,4,0.39381086826324463,3.8938547539741384,3,0.12586361169815063,3.2426987578122697,3.538238067262369,0.6511559961618687,0,0.0,0.0,False,False,False,"[4.614725021041338, 3.812687134449393, 4.449438242065644, 3.2426987578122697, 3.8938547539741384, 3.3566807078042897]"
012ae3e3-aa0b-45e6-af38-f8ddb5ecec6b,91257,6,3,0.38696151971817017,22.339023845519364,5,0.29871007800102234,20.64149104742668,22.59984576078824,1.6975327980926842,0,0.0,0.0,False,False,False,"[22.592392320388463, 22.598199842108407, 22.59861835493945, 22.339023845519364, 22.597766823197233, 20.64149104742668]"
012d987d-0f4a-47f7-99c3-04278e8e897e,125803,6,4,0.5362687110900879,27.51694376296406,5,0.0016406431095674634,14.612936822421078,36.90999957820581,12.904006940542983,0,0.0,0.0,False,False,False,"[37.50360164393477, 32.24483402270776, 36.04743979007031, 22.238820519903452, 27.51694376296406, 14.612936822421078]"
01340461-df3d-4d25-9085-657d1c7839f3,158123,6,1,0.40866971015930176,25.52454758925269,2,0.15546166896820068,25.19790956471105,24.930970362773092,0.3266380245416407,0,0.0,0.0,False,False,False,"[25.981542004536358, 25.52454758925269, 25.19790956471105, 25.539423220313804, 25.263212135063032, 25.371379844881993]"
0134aa84-8bf4-4b83-8c84-c3598e69b663,56735,6,2,0.394648015499115,24.4936645114168,5,4.188264938420616e-05,9.150743854263586,24.558363544956073,15.342920657153213,0,0.0,0.0,False,False,False,"[24.131900299913905, 24.969754117477333, 24.4936645114168, 9.187470302444586, 25.280026460249346, 9.150743854263586]"
013563bf-4b77-464d-8930-612b2d58816c,33202,6,0,0.7071896195411682,2.6359819486567,0,0.7071896195411682,2.6359819486567,3.3514317090531165,0.0,1,0.7071896195411682,0.2574297872355858,True,True,False,"[2.6359819486567, 5.11438878024447, 3.2686916521861837, 13.711777843301396, 9.013864285586745, 17.400063722258725]"
0136e98b-3f68-4cb4-9b5c-cbe5799980c9,28264,6,1,0.30004850029945374,7.37158336236369,5,0.05805471912026405,7.366223188215859,7.355963411337905,0.005360174147831742,0,0.0,0.0,False,False,False,"[7.370846441031393, 7.37158336236369, 7.373446237219799, 7.366526149259876, 7.368448501718887, 7.366223188215859]"
01398017-cd33-4092-a16c-2b1f78da7546,3414,6,4,0.3619554042816162,22.971048869558548,4,0.3619554042816162,22.971048869558548,22.966221467878114,0.0,0,0.0,0.0,False,False,False,"[23.006809038447486, 22.982160286570796, 23.000542726205286, 23.006392812788047, 22.971048869558548, 23.003733635992642]"
013b721e-322b-4e5c-91f2-3c455c1196ec,41998,6,4,0.256813645362854,48.844091727072865,0,0.009970342740416527,43.0016884713877,48.18921628511436,5.842403255685163,0,0.0,0.0,False,False,False,"[43.0016884713877, 47.315172345373306, 45.50159534955434, 48.844142770650116, 48.844091727072865, 48.843910406313825]"
013c7009-91c3-42e8-8ef2-8633d90f7d95,153435,6,2,0.3733844757080078,37.69603236535152,5,0.05208240821957588,23.748451667511986,37.69925661316611,13.947580697839534,0,0.0,0.0,False,False,False,"[37.6973451372714, 36.099793282042825, 37.69603236535152, 29.210359909499832, 32.94980899760361, 23.748451667511986]"
0143050d-d577-494c-929b-0a9811c6e7b5,103611,6,4,0.33350107073783875,8.119627311785495,5,0.05696146935224533,8.11554892254371,8.127068696397536,0.004078389241785274,0,0.0,0.0,False,False,False,"[8.126876103087062, 8.120661216375277, 8.122997121415517, 8.116290309946432, 8.119627311785495, 8.11554892254371]"
014586b7-0816-4c04-b92d-981bd5de9984,157277,6,1,0.446831077337265,45.753600218538054,1,0.446831077337265,45.753600218538054,45.75652906192615,0.0,0,0.0,0.0,False,False,False,"[45.76239236612103, 45.753600218538054, 45.75665317246921, 45.754155690081866, 45.75470540139951, 45.754822873328735]"
01465848-057b-4ec6-934d-2f0609f344cc,61053,6,3,0.3595532774925232,7.600673392717938,0,5.144804890733212e-05,7.425012761694685,7.563242770645724,0.1756606310232529,0,0.0,0.0,False,False,False,"[7.425012761694685, 7.534079860191545, 7.506284868199471, 7.600673392717938, 7.57849939665171, 7.612897272394326]"
01485c35-55a9-4ada-bf96-03751f2193b9,12693,6,1,0.36148208379745483,4.294729449765479,2,0.2012425661087036,4.138665151118046,4.700633618850044,0.15606429864743365,0,0.0,0.0,False,False,False,"[4.226459865504997, 4.294729449765479, 4.138665151118046, 4.8742278600192765, 4.438304401013166, 5.368569861346992]"
014a4282-3688-40b9-a881-02748e279acf,39577,6,4,0.27943819761276245,15.365238921408576,2,0.10085403919219971,15.363329165937055,15.371510972367428,0.0019097554715212794,0,0.0,0.0,False,False,False,"[15.364269150145606, 15.365238921408576, 15.363329165937055, 15.367251273383117, 15.365238921408576, 15.367281117854697]"
014d18b9-7c8e-44c3-aeb0-bd285b6a0009,4663,6,1,0.38459253311157227,17.508390133685552,0,0.017163092270493507,12.95351686333573,16.002625793823164,4.554873270349821,0,0.0,0.0,False,False,False,"[12.95351686333573, 17.508390133685552, 16.424922542374865, 19.241698283250336, 18.213211200746144, 20.528308815959928]"
014fd1db-07e6-4975-95f8-d295e675f230,76842,6,5,0.5123409032821655,3.093689109342706,5,0.5123409032821655,3.093689109342706,12.868003662411269,0.0,0,0.0,0.0,False,False,False,"[14.632665704193498, 14.231667743892922, 14.63210571504752, 8.91899677171129, 11.879859958788193, 3.093689109342706]"
015b821a-520a-4a2f-92cd-de0de2f617c4,83880,6,4,0.3361900746822357,15.372154860363674,5,0.06385935842990875,11.07791798550188,19.458813106476562,4.294236874861793,0,0.0,0.0,False,False,False,"[23.609666866717554, 17.20417740545225, 19.505413503717964, 13.919926347513712, 15.372154860363674, 11.07791798550188]"
015e5479-1888-4d13-816c-689d9437599e,65073,6,3,0.5779409408569336,39.065059827388964,5,0.059457749128341675,39.057082733266185,39.05136916575731,0.007977094122779249,0,0.0,0.0,False,False,False,"[39.077355692473205, 39.07507442665195, 39.080027263848976, 39.065059827388964, 39.07054620761814, 39.057082733266185]"
015ec6a8-5bb1-43d2-9afc-866b8d3a6ae4,23534,6,4,0.24532188475131989,21.26664709857151,5,0.11826849728822708,21.26322498028865,21.262744487487808,0.003422118282859543,0,0.0,0.0,False,False,False,"[21.277045402182484, 21.267883057658654, 21.269941249727967, 21.26542704272505, 21.26664709857151, 21.26322498028865]"
01608445-d0c0-4ab1-ad71-c1f2366af236,24035,6,2,0.39057502150535583,10.966813394401589,4,0.15363572537899017,10.964210576272464,10.967030450196724,0.002602818129124884,0,0.0,0.0,False,False,False,"[10.970149130481575, 10.967235134705824, 10.966813394401589, 10.966701371999122, 10.964210576272464, 10.967551214952291]"
01648874-5934-457c-abb1-586a68bc6cf9,126409,6,4,0.3082790672779083,14.452203851452207,1,0.16033333539962769,14.450929401013052,14.456338337210067,0.0012744504391548617,0,0.0,0.0,False,False,False,"[14.459047474047788, 14.450929401013052, 14.451685718965264, 14.451007465716755, 14.452203851452207, 14.455718559394708]"
016571a9-11d3-43e1-9fbb-eb286220fb81,31061,6,2,0.28848642110824585,4.075336030623475,3,0.13592135906219482,3.9049248106924668,3.837372684230657,0.1704112199310086,0,0.0,0.0,False,False,False,"[4.093036298199902, 4.349470262225622, 4.075336030623475, 3.9049248106924668, 4.232118323706545, 4.068501660903005]"
0168106d-6aac-4b54-adec-fb9996040418,22044,6,2,0.35482341051101685,29.303502144531965,5,0.002901813481003046,29.300126370891444,29.322429024598012,0.003375773640520663,0,0.0,0.0,False,False,False,"[29.32185900131874, 29.306954386937285, 29.303502144531965, 29.306833565422295, 29.3043787997692, 29.300126370891444]"
0168f167-e4ad-4850-962b-6f0ec3292f92,20113,6,2,0.27383744716644287,59.837992492284265,5,0.1790679395198822,50.450762814216965,57.54240007943648,9.3872296780673,0,0.0,0.0,False,False,False,"[63.12742650873197, 57.57684758916066, 59.837992492284265, 53.324671629293924, 55.408104918746304, 50.450762814216965]"
0169c8ca-0230-4e03-8c83-7d01cbd77d37,202,6,3,0.5642483830451965,29.863258463848993,0,0.00013452852726913989,16.473994998296106,32.18086581817644,13.389263465552887,0,0.0,0.0,False,False,False,"[16.473994998296106, 24.43075466386993, 24.948288503469396, 29.863258463848993, 27.452827608596156, 32.04410961017045]"
0169cd4a-5b5a-4016-80b9-828cc05e554c,919,6,1,0.3337383270263672,35.45798024757447,0,0.00555240036919713,25.20797209917634,37.73721329358833,10.250008148398127,0,0.0,0.0,False,False,False,"[25.20797209917634, 35.45798024757447, 32.996578187255146, 39.833537151372695, 37.386320725812226, 40.64912682179183]"
016b7b76-b5d0-4891-8205-3942113b05aa,224032,6,1,0.4991247057914734,7.380022104929304,5,0.002311588963493705,2.099125381397909,2.5159013608213985,5.280896723531395,2,0.00415052252355963,0.0029944853002066194,False,True,True,"[11.053323185712918, 7.380022104929304, 9.600537117321842, 2.5040421828389876, 3.8515285235099896, 2.099125381397909]"
0171cf17-b4c7-4772-af3a-54f338d52101,66511,6,4,0.33669808506965637,14.110824512616054,5,0.04668228328227997,14.1094508079275,14.110754074511334,0.0013737046885538007,0,0.0,0.0,False,False,False,"[14.113785294169459, 14.111108738866909, 14.112849630412281, 14.110445594513882, 14.110824512616054, 14.1094508079275]"
01740590-deff-4fa8-928a-e77ad373acf9,159811,6,0,0.5293147563934326,22.737270560537166,0,0.5293147563934326,22.737270560537166,20.242911981613176,0.0,0,0.0,0.0,False,False,False,"[22.737270560537166, 26.944249893967367, 26.49301260641204, 30.238730919500274, 28.496168681135096, 32.58616142869365]"
