artifact_file,scenario_id,target_actor_id,num_modes,prediction_steps,ego_future_steps,target_future_steps,probability_sum,joint_valid_steps,status,notes
527bb7aa-e8da-4e54-a566-c038b095254d.npz,527bb7aa-e8da-4e54-a566-c038b095254d,1804,6,60,60,60,1.0000000204890966,60,pass,
527d3e0d-dcf6-44cf-866c-e4b89815b7d1.npz,527d3e0d-dcf6-44cf-866c-e4b89815b7d1,189319,6,60,60,60,0.9999999715946615,60,pass,
529d993f-dd6d-4ef7-b127-3077aa9430cb.npz,529d993f-dd6d-4ef7-b127-3077aa9430cb,6355,6,60,60,60,0.9999999860301614,60,pass,
529e1220-dbdb-4289-b8aa-fc57345d0abc.npz,529e1220-dbdb-4289-b8aa-fc57345d0abc,49881,6,60,60,60,0.9999999576775735,60,pass,
52ac3bc7-6bef-4156-a9b1-90dc7acb3416.npz,52ac3bc7-6bef-4156-a9b1-90dc7acb3416,83297,6,60,60,60,1.0000000596046448,60,pass,
52ac3fb1-c2e3-4e8c-8cbd-c19a7eb2242b.npz,52ac3fb1-c2e3-4e8c-8cbd-c19a7eb2242b,217732,6,60,60,60,1.0000000493892003,60,pass,
52b05927-89a6-4ae1-afc4-57be06322571.npz,52b05927-89a6-4ae1-afc4-57be06322571,63993,6,60,60,60,0.9999999096803549,60,pass,
52b76d76-65bd-4e48-8920-affdd09b966d.npz,52b76d76-65bd-4e48-8920-affdd09b966d,84832,6,60,60,60,0.9999999925494194,60,pass,
52b7b33b-d255-41ab-903d-276fe0080245.npz,52b7b33b-d255-41ab-903d-276fe0080245,83842,6,60,60,60,1.0000000044237822,60,pass,
52b99bcd-356a-474e-a6bd-7e32a7cb56ba.npz,52b99bcd-356a-474e-a6bd-7e32a7cb56ba,22700,6,60,60,60,0.9999999427236617,60,pass,
52b9afae-3fe7-42de-b069-d2a925d7240f.npz,52b9afae-3fe7-42de-b069-d2a925d7240f,226829,6,60,60,60,1.0000000054715201,60,pass,
52bcc6a4-2e9e-455f-a15b-109463239335.npz,52bcc6a4-2e9e-455f-a15b-109463239335,180796,6,60,60,60,0.9999999394640326,60,pass,
52c3dcd3-5009-4d22-8580-696996cda961.npz,52c3dcd3-5009-4d22-8580-696996cda961,134093,6,60,60,60,0.9999999962747097,60,pass,
52c773ad-76d3-456a-b7c8-c4a41e82c668.npz,52c773ad-76d3-456a-b7c8-c4a41e82c668,65571,6,60,60,60,0.9999999767169356,60,pass,
52de9a57-1f8e-4c1c-9a77-b01783e9e93f.npz,52de9a57-1f8e-4c1c-9a77-b01783e9e93f,146961,6,60,60,60,0.9999999962747097,60,pass,
52ef4101-f00f-47f5-8750-040c861c9c7a.npz,52ef4101-f00f-47f5-8750-040c861c9c7a,33045,6,60,60,60,0.9999999635717813,60,pass,
52fa2875-30d5-4d7e-a10a-5722f6322c06.npz,52fa2875-30d5-4d7e-a10a-5722f6322c06,232907,6,60,60,60,0.9999999329447746,60,pass,
530e68f3-a8eb-4a06-b24e-bf70aa2c2aef.npz,530e68f3-a8eb-4a06-b24e-bf70aa2c2aef,48130,6,60,60,60,1.0000000037252903,60,pass,
5312ec62-63a6-4b9d-8fa1-ecceae566d64.npz,5312ec62-63a6-4b9d-8fa1-ecceae566d64,57645,6,60,60,60,1.0000000353902578,60,pass,
531ff47f-cecb-44a8-9f71-0fa9dc8d5163.npz,531ff47f-cecb-44a8-9f71-0fa9dc8d5163,3371,6,60,60,60,0.9999999450519681,60,pass,
53221288-465d-4587-8b7e-89269a273103.npz,53221288-465d-4587-8b7e-89269a273103,41301,6,60,60,60,0.9999999804422259,60,pass,
532f7308-a11a-4501-9d36-6dd32206c520.npz,532f7308-a11a-4501-9d36-6dd32206c520,107324,6,60,60,60,1.0000000107102096,60,pass,
533220c2-7a21-4fc3-b75f-bb4d23f2890b.npz,533220c2-7a21-4fc3-b75f-bb4d23f2890b,8596,6,60,60,60,1.000000011175871,60,pass,
53358b5e-0eca-4830-bae6-ca6b1e146ee3.npz,53358b5e-0eca-4830-bae6-ca6b1e146ee3,42627,6,60,60,60,0.9999999981373549,60,pass,
53378c1f-7822-4358-bd0e-f86964528404.npz,53378c1f-7822-4358-bd0e-f86964528404,132809,6,60,60,60,1.0000000321306288,60,pass,
5339ac88-e9a6-4bef-b383-a079ece13931.npz,5339ac88-e9a6-4bef-b383-a079ece13931,22170,6,60,60,60,0.9999999483029569,60,pass,
533a4c18-b2f2-4d05-9703-5b644bb228b9.npz,533a4c18-b2f2-4d05-9703-5b644bb228b9,151768,6,60,60,60,0.9999999911524355,60,pass,
533ca08f-c9c0-4758-a560-033e22e073f8.npz,533ca08f-c9c0-4758-a560-033e22e073f8,16949,6,60,60,60,0.9999999338760972,60,pass,
534e016f-ee4f-4ae0-9854-58498d393423.npz,534e016f-ee4f-4ae0-9854-58498d393423,26202,6,60,60,60,1.000000091502443,60,pass,
534e8d65-ef56-4f2e-9cd8-7e7d03fca3cf.npz,534e8d65-ef56-4f2e-9cd8-7e7d03fca3cf,51703,6,60,60,60,1.0000000223517418,60,pass,
5351b7cc-7111-490f-b375-721b26dea97f.npz,5351b7cc-7111-490f-b375-721b26dea97f,168538,6,60,60,60,1.0000000214204192,60,pass,
5353fb0f-036c-469a-a5c8-1d39eebaab15.npz,5353fb0f-036c-469a-a5c8-1d39eebaab15,7198,6,60,60,60,0.999999986961484,60,pass,
535642b7-f079-4c7e-975b-ccd679a81326.npz,535642b7-f079-4c7e-975b-ccd679a81326,38766,6,60,60,60,1.000000051339157,60,pass,
53660fef-ea28-4f43-9d50-998a0304263c.npz,53660fef-ea28-4f43-9d50-998a0304263c,33161,6,60,60,60,0.999999962747097,60,pass,
53675f9b-8612-47e7-9502-a6e7265b100f.npz,53675f9b-8612-47e7-9502-a6e7265b100f,122615,6,60,60,60,1.0000000093132257,60,pass,
537a4865-f2a8-4f5e-9339-66b4fb9cf3dd.npz,537a4865-f2a8-4f5e-9339-66b4fb9cf3dd,151240,6,60,60,60,1.0000000223517418,60,pass,
537a63ba-d1f9-4222-bc42-63d4c5a20158.npz,537a63ba-d1f9-4222-bc42-63d4c5a20158,128593,6,60,60,60,0.9999998966231942,60,pass,
53868da8-da4c-41e9-826e-4a0b2a61834c.npz,53868da8-da4c-41e9-826e-4a0b2a61834c,54599,6,60,60,60,0.9999999392530299,60,pass,
538af676-915b-46c2-91cb-7791ded5146c.npz,538af676-915b-46c2-91cb-7791ded5146c,34167,6,60,60,60,0.9999999478459358,60,pass,
53923dfe-475b-47b5-b604-2167102deb33.npz,53923dfe-475b-47b5-b604-2167102deb33,145777,6,60,60,60,1.000000016985723,60,pass,
539b6376-2258-48ac-a480-8f5782a25be6.npz,539b6376-2258-48ac-a480-8f5782a25be6,18242,6,60,60,60,1.000000050291419,60,pass,
539cb41d-67fa-44e3-ab7e-308a519ef60e.npz,539cb41d-67fa-44e3-ab7e-308a519ef60e,46598,6,60,60,60,1.0000000230502337,60,pass,
539ce52a-5de2-4839-b0ab-5cc056d7c577.npz,539ce52a-5de2-4839-b0ab-5cc056d7c577,23184,6,60,60,60,0.9999999861111064,60,pass,
539d8316-0f9c-406d-9b5a-c364b8676235.npz,539d8316-0f9c-406d-9b5a-c364b8676235,111721,6,60,60,60,1.000000017695129,60,pass,
53a4d867-7949-496c-b352-d639d28ea15d.npz,53a4d867-7949-496c-b352-d639d28ea15d,1146,6,60,60,60,0.9999999480787665,60,pass,
53a5599a-16f5-481e-aa3b-1db83cf2bd46.npz,53a5599a-16f5-481e-aa3b-1db83cf2bd46,130574,6,60,60,60,0.9999999618157744,60,pass,
53ae03da-daba-4335-bcc4-cf89b1f55e83.npz,53ae03da-daba-4335-bcc4-cf89b1f55e83,65098,6,60,60,60,0.9999999776482582,60,pass,
53af8c2d-b7a3-4c27-8721-fb2db4f3226c.npz,53af8c2d-b7a3-4c27-8721-fb2db4f3226c,194978,6,60,60,60,0.9999999850988388,60,pass,
53b769a2-4e77-4af5-a437-d93ad130240f.npz,53b769a2-4e77-4af5-a437-d93ad130240f,82107,6,60,60,60,1.0000000344589353,60,pass,
53cc5a81-46ae-4645-8f79-4b2287f9ea8e.npz,53cc5a81-46ae-4645-8f79-4b2287f9ea8e,17560,6,60,60,60,0.9999999460733306,60,pass,
53d1471d-c1fa-40e8-a202-ae6838894044.npz,53d1471d-c1fa-40e8-a202-ae6838894044,71132,6,60,60,60,1.0000000002855813,60,pass,
53d88749-4a47-4910-92e7-7653a8a22be6.npz,53d88749-4a47-4910-92e7-7653a8a22be6,84263,6,60,60,60,1.0000000328218448,60,pass,
53d956ad-d17b-42fa-8e05-5313aa595018.npz,53d956ad-d17b-42fa-8e05-5313aa595018,53433,6,60,60,60,1.0000000074505806,60,pass,
53dec8c4-e99d-462d-9bd8-a5da12b1e07d.npz,53dec8c4-e99d-462d-9bd8-a5da12b1e07d,47824,6,60,60,60,0.9999999659776222,60,pass,
53e6008d-b4be-4b2a-a917-12bb2aaab09e.npz,53e6008d-b4be-4b2a-a917-12bb2aaab09e,1689,6,60,60,60,1.0000000204890966,60,pass,
53e81721-27b7-460d-beaa-792e4f483006.npz,53e81721-27b7-460d-beaa-792e4f483006,34885,6,60,60,60,1.000000006519258,60,pass,
53e909dd-c636-4b27-82e6-9b18228c4752.npz,53e909dd-c636-4b27-82e6-9b18228c4752,21719,6,60,60,60,0.9999999515712261,60,pass,
53efa182-0666-4b59-a5cb-fcc66e84a47f.npz,53efa182-0666-4b59-a5cb-fcc66e84a47f,37805,6,60,60,60,1.000000013737008,60,pass,
53f214ac-31fc-45ce-ac06-99680b4297c5.npz,53f214ac-31fc-45ce-ac06-99680b4297c5,133016,6,60,60,60,0.9999999664723873,60,pass,
53ff59dc-3ff1-4f5c-b113-ab7f9101a244.npz,53ff59dc-3ff1-4f5c-b113-ab7f9101a244,26658,6,60,60,60,1.0000000727595761,60,pass,
54010d06-74a6-42b4-803c-d51487b5dac2.npz,54010d06-74a6-42b4-803c-d51487b5dac2,147528,6,60,60,60,1.0000000386498868,60,pass,
54083114-1862-4cee-b7fa-36c037c45eac.npz,54083114-1862-4cee-b7fa-36c037c45eac,79662,6,60,60,60,1.000000022126187,60,pass,
540bb86d-664a-49c7-9c03-f356876877c6.npz,540bb86d-664a-49c7-9c03-f356876877c6,144340,6,60,60,60,0.9999999590218067,60,pass,
540cc6d3-ed33-4310-a544-91c3b8059af4.npz,540cc6d3-ed33-4310-a544-91c3b8059af4,21627,6,60,60,60,1.0000001448206604,60,pass,
5416b45a-dec5-4f55-979c-21847f15dab6.npz,5416b45a-dec5-4f55-979c-21847f15dab6,1978,6,60,60,60,1.000000011175871,60,pass,
541db5d1-bb2f-4e79-b71a-3f25bb0d3d9d.npz,541db5d1-bb2f-4e79-b71a-3f25bb0d3d9d,22370,6,60,60,60,1.0000000316649675,60,pass,
541e3177-b41f-4ec1-be4e-a11c1eee8dab.npz,541e3177-b41f-4ec1-be4e-a11c1eee8dab,61378,6,60,60,60,1.0000000465661287,60,pass,
5427aadb-d860-4dd0-8459-b89624102bac.npz,5427aadb-d860-4dd0-8459-b89624102bac,199658,6,60,60,60,0.9999999301508069,60,pass,
5427fce7-3577-4d82-9467-3fd97f7bee92.npz,5427fce7-3577-4d82-9467-3fd97f7bee92,60635,6,60,60,60,0.9999999850988388,60,pass,
54287b31-2b41-4409-b55e-5601c7f8f574.npz,54287b31-2b41-4409-b55e-5601c7f8f574,7744,6,60,60,60,1.0000000670552254,60,pass,
5429cc7a-2503-4fe3-bf32-9abf71e5098e.npz,5429cc7a-2503-4fe3-bf32-9abf71e5098e,96731,6,60,60,60,1.0000000144355,60,pass,
542c18fe-575e-4857-be19-4b3c6d753f65.npz,542c18fe-575e-4857-be19-4b3c6d753f65,13204,6,60,60,60,0.9999999731662683,60,pass,
542cdb5b-2da1-416d-b6c0-ebd6ba8d24bd.npz,542cdb5b-2da1-416d-b6c0-ebd6ba8d24bd,133324,6,60,60,60,1.0000000402870057,60,pass,
543ae3f3-0c13-4a49-8a8c-081f677e8e11.npz,543ae3f3-0c13-4a49-8a8c-081f677e8e11,151629,6,60,60,60,1.0000000218860805,60,pass,
543af0fc-6ba3-4f44-a7fa-8e90977f78ab.npz,543af0fc-6ba3-4f44-a7fa-8e90977f78ab,132328,6,60,60,60,0.999999962747097,60,pass,
5440731f-2156-4e3a-a43e-ec8c1ab1f4af.npz,5440731f-2156-4e3a-a43e-ec8c1ab1f4af,170565,6,60,60,60,1.0000000404834282,60,pass,
54481bf7-8a7a-43e0-8249-b54264520319.npz,54481bf7-8a7a-43e0-8249-b54264520319,158718,6,60,60,60,1.0000000447034836,60,pass,
5452ae56-3881-4ee1-b064-584e0829c39a.npz,5452ae56-3881-4ee1-b064-584e0829c39a,172246,6,60,60,60,0.9999999394023718,60,pass,
54539846-292c-403e-b5c9-de18c3129756.npz,54539846-292c-403e-b5c9-de18c3129756,60475,6,60,60,60,1.0000000102445483,60,pass,
5457f5d7-ab3d-4acc-bc34-d6208fcaaee2.npz,5457f5d7-ab3d-4acc-bc34-d6208fcaaee2,133759,6,60,60,60,0.9999999563151505,60,pass,
545a5ca7-9b67-4ff5-84bb-2a865bb61768.npz,545a5ca7-9b67-4ff5-84bb-2a865bb61768,10696,6,60,60,60,0.9999998938292265,60,pass,
546ac12b-ea40-4838-85eb-e6bf7585e042.npz,546ac12b-ea40-4838-85eb-e6bf7585e042,186243,6,60,60,60,1.0000000186264515,60,pass,
546bc9a0-c141-4a4c-a393-13821671dec3.npz,546bc9a0-c141-4a4c-a393-13821671dec3,9581,6,60,60,60,0.9999999990686774,60,pass,
546c4d18-f450-436e-ab6b-c20617862475.npz,546c4d18-f450-436e-ab6b-c20617862475,20067,6,60,60,60,1.0000000223517418,60,pass,
54770960-958c-45e6-b49e-186c781ee003.npz,54770960-958c-45e6-b49e-186c781ee003,7494,6,60,60,60,1.0000000118743628,60,pass,
547cd97f-1970-4ed9-a625-3806ca9ff1e9.npz,547cd97f-1970-4ed9-a625-3806ca9ff1e9,16290,6,60,60,60,0.9999999850988388,60,pass,
547db8a9-3629-4603-92d7-c733f71afc86.npz,547db8a9-3629-4603-92d7-c733f71afc86,48290,6,60,60,60,0.9999999850988388,60,pass,
547f67cd-c345-4247-a29b-8844c8414ae7.npz,547f67cd-c345-4247-a29b-8844c8414ae7,61275,6,60,60,60,0.999999996740371,60,pass,
548e7ac0-d526-47d8-aa70-117277079744.npz,548e7ac0-d526-47d8-aa70-117277079744,25068,6,60,60,60,1.0000000521540642,60,pass,
548f76b0-a0e1-497b-9b7e-4f44e10d3b3c.npz,548f76b0-a0e1-497b-9b7e-4f44e10d3b3c,161909,6,60,60,60,1.0000000155414455,60,pass,
54922662-a63d-4095-beb2-8ce401f8835b.npz,54922662-a63d-4095-beb2-8ce401f8835b,33839,6,60,60,60,1.0,60,pass,
549294d7-c756-47af-b261-094a329eb11c.npz,549294d7-c756-47af-b261-094a329eb11c,267502,6,60,60,60,1.0000000044237822,60,pass,
54956515-ada0-411d-a33c-cf39ea2e8105.npz,54956515-ada0-411d-a33c-cf39ea2e8105,188426,6,60,60,60,1.0000000419095159,60,pass,
5496078f-5c11-4bd7-8d0e-d633b44e809a.npz,5496078f-5c11-4bd7-8d0e-d633b44e809a,13542,6,60,60,60,1.0000000037252903,60,pass,
54983faa-0b68-4157-968e-9b88c548fc90.npz,54983faa-0b68-4157-968e-9b88c548fc90,57590,6,60,60,60,0.999999986961484,60,pass,
549858d0-a57e-4543-8752-176d16d5211c.npz,549858d0-a57e-4543-8752-176d16d5211c,26420,6,60,60,60,1.0,60,pass,
54a04456-0886-4682-9bff-a69d934e7461.npz,54a04456-0886-4682-9bff-a69d934e7461,5034,6,60,60,60,0.9999999739229679,60,pass,
54a70fad-b944-450e-bf59-5fed4cf031fe.npz,54a70fad-b944-450e-bf59-5fed4cf031fe,130710,6,60,60,60,1.000000054598786,60,pass,
54b5ad24-0dcd-41cd-894e-512f2fecd1e4.npz,54b5ad24-0dcd-41cd-894e-512f2fecd1e4,170543,6,60,60,60,0.999999990221113,60,pass,
54bcaa84-8657-453a-902f-b195799f0a73.npz,54bcaa84-8657-453a-902f-b195799f0a73,63013,6,60,60,60,1.0000000167638063,60,pass,
54ca940b-46a6-4b2a-a711-ccdcb0d759c7.npz,54ca940b-46a6-4b2a-a711-ccdcb0d759c7,31021,6,60,60,60,0.9999999739229679,60,pass,
54ce1ed0-ccc5-412f-a328-fc8d56fbdf50.npz,54ce1ed0-ccc5-412f-a328-fc8d56fbdf50,42823,6,60,60,60,0.9999999757856131,60,pass,
54dd4b09-1106-46c3-8d67-d3caf05abe82.npz,54dd4b09-1106-46c3-8d67-d3caf05abe82,155895,6,60,60,60,1.0000000270083547,60,pass,
54de0ff2-e702-452b-a6eb-3889258c3ab8.npz,54de0ff2-e702-452b-a6eb-3889258c3ab8,56410,6,60,60,60,0.9999999962747097,60,pass,
54de22cc-64a9-489a-9d3d-25e24d04a45f.npz,54de22cc-64a9-489a-9d3d-25e24d04a45f,90583,6,60,60,60,1.0000000231266313,60,pass,
54e5e9b9-411d-4acc-8bab-2f5d3ccf8ec0.npz,54e5e9b9-411d-4acc-8bab-2f5d3ccf8ec0,97491,6,60,60,60,1.0000000283762347,60,pass,
54ed8fe7-6b23-45dd-91f3-a3a47b45ba43.npz,54ed8fe7-6b23-45dd-91f3-a3a47b45ba43,96712,6,60,60,60,1.0,60,pass,
54ee56a5-6760-4878-871f-c55f003cf1cc.npz,54ee56a5-6760-4878-871f-c55f003cf1cc,55486,6,60,60,60,0.9999999815408955,60,pass,
54f87d33-472a-4977-965b-0abbd7fe02a8.npz,54f87d33-472a-4977-965b-0abbd7fe02a8,68858,6,60,60,60,1.0000000642612576,60,pass,
54f95996-87ea-4cbe-b30a-168b936d05b0.npz,54f95996-87ea-4cbe-b30a-168b936d05b0,16582,6,60,60,60,1.0000000763684511,60,pass,
54fadafe-4ab2-4a2e-b780-6a6fe7cd2fa8.npz,54fadafe-4ab2-4a2e-b780-6a6fe7cd2fa8,1295,6,60,60,60,0.9999999977553671,60,pass,
54fb7e2e-19a2-4716-8a59-d8c2a7c2315f.npz,54fb7e2e-19a2-4716-8a59-d8c2a7c2315f,21815,6,60,60,60,0.9999999711290002,60,pass,
550dc0ce-20f9-4708-97bc-369ef7af59ac.npz,550dc0ce-20f9-4708-97bc-369ef7af59ac,80327,6,60,60,60,0.9999999832361937,60,pass,
5511dd4f-c14f-413b-8b35-496a469d2c8f.npz,5511dd4f-c14f-413b-8b35-496a469d2c8f,573,6,60,60,60,1.0000000128056854,60,pass,
5514870c-5acf-4612-adbb-dd6e9619d0de.npz,5514870c-5acf-4612-adbb-dd6e9619d0de,143245,6,60,60,60,1.0000000186264515,60,pass,
5514fe46-48b1-494a-8591-bce8d8e415ac.npz,5514fe46-48b1-494a-8591-bce8d8e415ac,132862,6,60,60,60,1.0000000279396772,60,pass,
5517497e-a175-4a49-9db6-f814343ce3c5.npz,5517497e-a175-4a49-9db6-f814343ce3c5,80174,6,60,60,60,1.0000000018626451,60,pass,
552463aa-ada0-431d-ab5c-6f2be5a47a5c.npz,552463aa-ada0-431d-ab5c-6f2be5a47a5c,48906,6,60,60,60,1.0000000365253072,60,pass,
552b61cf-2d76-4dcd-a748-0a92a233f2ae.npz,552b61cf-2d76-4dcd-a748-0a92a233f2ae,50957,6,60,60,60,0.9999999914762157,60,pass,
5533ef28-c266-4e35-8cb3-b5bf9a32dcd3.npz,5533ef28-c266-4e35-8cb3-b5bf9a32dcd3,42529,6,60,60,60,1.0000000419095159,60,pass,
5534c351-68cd-49fd-a6ce-65bf59ed1c49.npz,5534c351-68cd-49fd-a6ce-65bf59ed1c49,17611,6,60,60,60,1.0000000703148544,60,pass,
5535a30a-b23c-4e04-af8c-06c61ca68a76.npz,5535a30a-b23c-4e04-af8c-06c61ca68a76,50547,6,60,60,60,1.0000000521540642,60,pass,
5544190f-c0fb-44bc-8485-58f8f0c91043.npz,5544190f-c0fb-44bc-8485-58f8f0c91043,32112,6,60,60,60,1.000000054948032,60,pass,
5544aff1-eab4-4d79-a27b-526bf607d473.npz,5544aff1-eab4-4d79-a27b-526bf607d473,14110,6,60,60,60,1.0000000184809323,60,pass,
554f0020-d0ab-4e57-932b-b9b22bb40085.npz,554f0020-d0ab-4e57-932b-b9b22bb40085,38459,6,60,60,60,1.0000000621075742,60,pass,
554fac53-5a97-43ec-822a-d5be9a2e5f92.npz,554fac53-5a97-43ec-822a-d5be9a2e5f92,43284,6,60,60,60,1.000000026077032,60,pass,
55502861-9cb7-4ae9-ae99-44d122752818.npz,55502861-9cb7-4ae9-ae99-44d122752818,5235,6,60,60,60,1.0000000707805157,60,pass,
5563705e-3c13-488b-a4b1-3001318d804f.npz,5563705e-3c13-488b-a4b1-3001318d804f,10703,6,60,60,60,0.9999999302963261,60,pass,
55639a14-0481-4e8d-959f-ab0932d59cf5.npz,55639a14-0481-4e8d-959f-ab0932d59cf5,772,6,60,60,60,1.0000000298023224,60,pass,
556b8aa2-254f-4149-b71e-a7c5350696d3.npz,556b8aa2-254f-4149-b71e-a7c5350696d3,99802,6,60,60,60,0.999999962747097,60,pass,
556cd7c7-93ed-45f9-9c37-1bfd41ed609d.npz,556cd7c7-93ed-45f9-9c37-1bfd41ed609d,123426,6,60,60,60,0.999999999943384,60,pass,
556ea1dd-5b72-44c2-b388-a5e1d12e129e.npz,556ea1dd-5b72-44c2-b388-a5e1d12e129e,77769,6,60,60,60,0.9999999850988388,60,pass,
5572f3c8-0f26-413f-a969-0dc2ad7e1811.npz,5572f3c8-0f26-413f-a969-0dc2ad7e1811,73198,6,60,60,60,1.0000000447034836,60,pass,
557d940b-3b54-4402-8261-e2c9b6993257.npz,557d940b-3b54-4402-8261-e2c9b6993257,31888,6,60,60,60,0.9999999618157744,60,pass,
557f5a53-20fb-42d5-aacf-2af06706669e.npz,557f5a53-20fb-42d5-aacf-2af06706669e,5252,6,60,60,60,0.9999999515712261,60,pass,
5584c34f-ee1d-4d35-8bdf-2578c2edc7f9.npz,5584c34f-ee1d-4d35-8bdf-2578c2edc7f9,32026,6,60,60,60,0.9999999792830749,60,pass,
558e76b4-ed1e-4e5b-a768-48a05b773c96.npz,558e76b4-ed1e-4e5b-a768-48a05b773c96,149614,6,60,60,60,0.9999999888241291,60,pass,
5593f7e7-46b7-4c7e-93aa-c4e8bde857d6.npz,5593f7e7-46b7-4c7e-93aa-c4e8bde857d6,15867,6,60,60,60,1.0000000163272489,60,pass,
559bba1e-07a6-4eab-aa2f-5685d4dc04d1.npz,559bba1e-07a6-4eab-aa2f-5685d4dc04d1,137910,6,60,60,60,1.0000000349245965,60,pass,
559bf1a7-b11c-4ea4-885a-e68a25072c86.npz,559bf1a7-b11c-4ea4-885a-e68a25072c86,72112,6,60,60,60,1.000000033469405,60,pass,
559c8854-9952-49fb-94c6-2a11b1fc6f2d.npz,559c8854-9952-49fb-94c6-2a11b1fc6f2d,13821,6,60,60,60,1.0000000255531631,60,pass,
559d2ce4-2a9f-4165-b623-5b941e5c8d0d.npz,559d2ce4-2a9f-4165-b623-5b941e5c8d0d,144462,6,60,60,60,1.0000000037252903,60,pass,
55a2212b-8497-4b21-ae37-ae0637308a14.npz,55a2212b-8497-4b21-ae37-ae0637308a14,105613,6,60,60,60,1.000000026077032,60,pass,
55a7f926-5214-4ef4-9ef3-236259cf1641.npz,55a7f926-5214-4ef4-9ef3-236259cf1641,92932,6,60,60,60,1.0000000298023224,60,pass,
55b301c7-de0c-4a5d-b501-2b68d3d829e9.npz,55b301c7-de0c-4a5d-b501-2b68d3d829e9,8089,6,60,60,60,1.0,60,pass,
55c39c1f-d65c-4191-8e11-7e33c06a365f.npz,55c39c1f-d65c-4191-8e11-7e33c06a365f,54837,6,60,60,60,1.0000000911823008,60,pass,
55c99f35-8a3f-4fe0-ac54-c78fd02e622f.npz,55c99f35-8a3f-4fe0-ac54-c78fd02e622f,173864,6,60,60,60,0.9999999566935003,60,pass,
55cda0c5-21f7-47a6-a97c-cceb1f9aa774.npz,55cda0c5-21f7-47a6-a97c-cceb1f9aa774,20778,6,60,60,60,0.9999999976716936,60,pass,
55e3b1c1-98a7-42f1-8f7a-629c35ded0ab.npz,55e3b1c1-98a7-42f1-8f7a-629c35ded0ab,17356,6,60,60,60,0.9999999767012469,60,pass,
55e4ae7f-1c58-44fe-8e9f-c905a1e36e72.npz,55e4ae7f-1c58-44fe-8e9f-c905a1e36e72,136884,6,60,60,60,0.9999999443571141,60,pass,
55e4b76c-ab4c-4ea0-9967-2779558ae7ae.npz,55e4b76c-ab4c-4ea0-9967-2779558ae7ae,25311,6,60,60,60,0.9999999664723873,60,pass,
55e6f0d2-d622-45af-bf98-0391f938de36.npz,55e6f0d2-d622-45af-bf98-0391f938de36,95165,6,60,60,60,0.9999999735009624,60,pass,
55e8ca5b-2391-4ebb-86ec-cfaee52b3ad8.npz,55e8ca5b-2391-4ebb-86ec-cfaee52b3ad8,20396,6,60,60,60,1.0000000391155481,60,pass,
55e93085-9655-4517-8b12-52733d70d638.npz,55e93085-9655-4517-8b12-52733d70d638,11113,6,60,60,60,1.0000000456348062,60,pass,
55ece6e7-5d51-4e05-82bb-837be2b4b8cf.npz,55ece6e7-5d51-4e05-82bb-837be2b4b8cf,43899,6,60,60,60,0.9999999813735485,60,pass,
55f3d9c7-0ae6-480b-ab81-9159287b1095.npz,55f3d9c7-0ae6-480b-ab81-9159287b1095,25464,6,60,60,60,1.000000037252903,60,pass,
55f648ed-2a1d-433b-9b54-9477bd01dc98.npz,55f648ed-2a1d-433b-9b54-9477bd01dc98,69019,6,60,60,60,1.0000000105346771,60,pass,
55fb7a42-9d3a-46cd-a59c-fdc9442e870f.npz,55fb7a42-9d3a-46cd-a59c-fdc9442e870f,103339,6,60,60,60,0.9999999248975655,60,pass,
56026124-4792-4032-b40b-2a6a79fb0595.npz,56026124-4792-4032-b40b-2a6a79fb0595,36998,6,60,60,60,1.000000033294782,60,pass,
56082b1b-103e-4578-bd53-cac71610aad8.npz,56082b1b-103e-4578-bd53-cac71610aad8,129154,6,60,60,60,0.9999999487772584,60,pass,
560cef55-31c2-4f82-b81e-330f110381b1.npz,560cef55-31c2-4f82-b81e-330f110381b1,24944,6,60,60,60,0.9999999766287146,60,pass,
5612222a-ab53-48be-94ce-0711e86c8f49.npz,5612222a-ab53-48be-94ce-0711e86c8f49,134215,6,60,60,60,1.0000000478539732,60,pass,
561bc357-af28-46ae-b66c-00263702e2e4.npz,561bc357-af28-46ae-b66c-00263702e2e4,40038,6,60,60,60,1.0000000283280315,60,pass,
562072a2-070e-45dd-9253-7528bced45f9.npz,562072a2-070e-45dd-9253-7528bced45f9,54345,6,60,60,60,0.9999999329447746,60,pass,
56219bb7-b13d-43f1-b0fe-d979c60a1ccd.npz,56219bb7-b13d-43f1-b0fe-d979c60a1ccd,108890,6,60,60,60,0.9999999385327101,60,pass,
5626846c-8a7b-4224-b12f-d8448221de75.npz,5626846c-8a7b-4224-b12f-d8448221de75,117753,6,60,60,60,0.9999999861521189,60,pass,
5633bc97-4dd8-4061-a8a4-a363ba38158c.npz,5633bc97-4dd8-4061-a8a4-a363ba38158c,148282,6,60,60,60,1.0,60,pass,
563799f7-425b-46d1-a3bd-15582a0e9599.npz,563799f7-425b-46d1-a3bd-15582a0e9599,79243,6,60,60,60,1.0000000062864274,60,pass,
564139a6-18b9-470f-bbe5-95a8013f9999.npz,564139a6-18b9-470f-bbe5-95a8013f9999,123692,6,60,60,60,0.9999999911524355,60,pass,
564726f5-fca0-4788-a4ad-5fa82ae1f688.npz,564726f5-fca0-4788-a4ad-5fa82ae1f688,45063,6,60,60,60,1.0000000240979716,60,pass,
