scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,multimodal_gap,unsafe_mode_count,unsafe_probability_mass,severity_weighted_risk,top1_event,worst_case_event,ground_truth_event,expected_distance_deficit_risk,mode_min_distances
cbad02c6-1810-42ee-8c51-c1cb5f36c1e1,42922,6,2,0.9593280553817749,9.032738058129564,2,0.9593280553817749,9.032738058129564,9.03602765437585,0.0,0,0.0,0.0,False,False,False,0.0,"[9.036926574375181, 9.034625376316603, 9.032738058129564, 9.036745465175569, 9.035801651296424, 9.040184076701108]"
cbb7c9b4-4d9b-449d-889b-b4505a64c614,13841,6,5,0.39563310146331787,5.571861451072207,5,0.39563310146331787,5.571861451072207,5.525376696078562,0.0,0,0.0,0.0,False,False,False,0.0,"[5.773951795329875, 5.587128495663922, 5.683602362557404, 5.703538880941866, 5.651794925719708, 5.571861451072207]"
cbbf704a-7eb6-4e53-bb67-97fc24e14859,2276,6,2,0.30527767539024353,7.090741158272021,1,0.19480612874031067,7.0904602003469455,7.079933863781504,0.00028095792507532025,0,0.0,0.0,False,False,False,0.0,"[7.090973285411424, 7.0904602003469455, 7.090741158272021, 7.093930077525277, 7.091413603920993, 7.092724102047741]"
cbc63ea7-4837-4a86-b03a-ff899b791b27,156930,6,4,0.27594465017318726,37.120870516279524,5,0.04661694914102554,34.030746891481826,36.7108513936009,3.090123624797698,0,0.0,0.0,False,False,False,0.0,"[41.47649554694328, 38.375489061730846, 39.68814348690376, 35.807389489704946, 37.120870516279524, 34.030746891481826]"
cbce4814-d0d4-4751-af93-f7397747c987,20057,6,2,0.3833353817462921,3.3607131114616626,3,0.021366028115153313,3.3260603043724433,3.5944641564764743,0.03465280708921936,0,0.0,0.0,False,False,False,0.0,"[3.406283110016326, 3.359808497274346, 3.3607131114616626, 3.3260603043724433, 3.3467766855140213, 3.33782916163677]"
cbcfc52c-bc30-4c8c-b60c-2ff5f8e05f0a,89379,6,1,0.24397119879722595,5.389838100786479,4,0.212137371301651,4.835562012366227,4.658092582238715,0.5542760884202522,0,0.0,0.0,False,False,False,0.0,"[5.11049884866006, 5.389838100786479, 4.840696799999884, 5.331514019384884, 4.835562012366227, 5.151267225190535]"
cbd0c531-d563-4a04-9330-eef155bbe6f1,17263,6,2,0.32750600576400757,3.335452694472941,0,0.08076080679893494,3.3293687171081876,3.345122447844678,0.006083977364753412,0,0.0,0.0,False,False,False,0.0,"[3.3293687171081876, 3.334515699655374, 3.335452694472941, 3.349884190977407, 3.338526558606286, 3.3548105235966417]"
cbdfdde1-4dde-446a-87c2-5e30a4985ca4,18905,6,2,0.2721984386444092,6.849896562819483,5,0.026660682633519173,6.790702447329449,6.7028529074716,0.05919411549003417,0,0.0,0.0,False,False,False,0.0,"[6.867354469363423, 6.833770447770836, 6.849896562819483, 6.806705012078511, 6.821862204809352, 6.790702447329449]"
cbe4b520-5ea8-481f-9967-ca4c1c3dc54e,12572,6,3,0.7202060222625732,20.5005535279608,0,4.429861746757524e-06,20.4951121381649,20.499932995274555,0.0054413897959015856,0,0.0,0.0,False,False,False,0.0,"[20.4951121381649, 20.497283692530345, 20.49703229035258, 20.5005535279608, 20.49868384394324, 20.50080517188558]"
cbeb9922-78f3-45ef-933d-7e2665d2f197,136213,6,4,0.2644176483154297,29.599564650000573,0,0.05080181732773781,25.519922125088613,28.244542418433316,4.079642524911961,0,0.0,0.0,False,False,False,0.0,"[25.519922125088613, 28.42484923824594, 27.231603760760215, 30.56296963735556, 29.599564650000573, 31.95532890544576]"
cbec3543-3f91-4be8-9282-ea89a560f5a3,14307,6,2,0.36404091119766235,25.64370993472377,2,0.36404091119766235,25.64370993472377,25.649793364201884,0.0,0,0.0,0.0,False,False,False,0.0,"[25.64718773411693, 25.647076505589656, 25.64370993472377, 25.65060409453658, 25.647268444118616, 25.654358571155885]"
cbf741c2-b251-4054-868e-a3f597338ca3,35600,6,5,0.444587379693985,17.546585186342373,5,0.444587379693985,17.546585186342373,18.242173136474705,0.0,0,0.0,0.0,False,False,False,0.0,"[27.098264022286823, 22.68491114441185, 24.675505846282316, 19.359616314274568, 20.93401103343228, 17.546585186342373]"
cbfb1a9f-8e7a-40fc-ba53-7aad3b49b09e,35534,6,3,0.27787265181541443,19.643397492991856,5,0.10292036831378937,19.25384049966428,18.625836330896554,0.3895569933275773,0,0.0,0.0,False,False,False,0.0,"[20.715267890646547, 20.085630296656216, 20.355145405536614, 19.643397492991856, 19.91622019153271, 19.25384049966428]"
cc0d51bb-c379-46fb-9ac7-5d0a6f3c31a8,143361,6,4,0.2879405617713928,9.364146269435201,5,0.09979794174432755,4.926623793443619,8.483645314685997,4.437522475991583,0,0.0,0.0,False,False,False,0.0,"[19.818527177359865, 11.61222092875207, 14.550498380023653, 7.254621385235693, 9.364146269435201, 4.926623793443619]"
cc0dab8c-3d51-42b8-b4d3-34c14780bf8b,16028,6,2,0.3920120596885681,8.448942436811548,0,0.2870287299156189,6.084130306621505,10.54135776450986,2.3648121301900424,0,0.0,0.0,False,False,False,0.0,"[6.084130306621505, 10.486299505850152, 8.448942436811548, 14.000478170229801, 13.157015531290538, 14.20308341927338]"
cc1b2634-4d75-495f-9157-76572f693b44,129992,6,3,0.33567509055137634,18.600635132950117,5,0.0737653374671936,18.16820920679695,11.757552832883885,0.43242592615316866,0,0.0,0.0,False,False,False,0.0,"[18.610370687020623, 18.60430041605245, 18.60661891425206, 18.600635132950117, 18.601612103640207, 18.16820920679695]"
cc22391e-1ee5-4e17-ac6b-869ceb00f2b3,17838,6,1,0.6403682827949524,37.479855288076386,3,7.456891762558371e-05,37.47403083348438,37.480059735439944,0.005824454592008976,0,0.0,0.0,False,False,False,0.0,"[37.481766265685195, 37.479855288076386, 37.483529302919244, 37.47403083348438, 37.47732940719582, 37.476305792263055]"
cc591ccc-e9a4-4df2-9301-3df0b169c9c0,11216,6,1,0.34519851207733154,20.44411671705222,2,0.325655996799469,20.443376967718752,20.44196947321634,0.0007397493334693195,0,0.0,0.0,False,False,False,0.0,"[20.44458587836269, 20.44411671705222, 20.443376967718752, 20.445127160555455, 20.444856497927308, 20.446336154288634]"
cc5b3292-1b9d-4b07-b8b0-3ff55fae8137,9732,6,1,0.3583085834980011,3.885050015710577,5,0.06727629154920578,3.322628192079045,5.6190089269008086,0.5624218236315319,0,0.0,0.0,False,False,False,0.0,"[5.64656608361444, 3.885050015710577, 4.860328022763988, 3.346408259725192, 3.3967101519468073, 3.322628192079045]"
cc5b6c7f-27ae-4e38-92ba-22f9510ee430,91405,6,4,0.35432514548301697,9.200740845523924,0,0.003169665578752756,7.124497066115017,9.202946436919461,2.076243779408907,0,0.0,0.0,False,False,False,0.0,"[7.124497066115017, 9.202051776754098, 9.203830977403687, 9.196755635507056, 9.200740845523924, 9.174543603386937]"
cc5f4b4a-0a22-4e4d-876f-7ba8ce10a03d,20428,6,1,0.4410572350025177,12.309679541581746,1,0.4410572350025177,12.309679541581746,12.304385894379012,0.0,0,0.0,0.0,False,False,False,0.0,"[12.320047369072915, 12.309679541581746, 12.312162836150833, 12.318047547563172, 12.314294127784796, 12.317142361169335]"
cc621152-0e61-45b2-9251-ac84b465552b,42293,6,4,0.25981685519218445,5.488103578617145,0,0.06377812474966049,4.3474480372609,5.457840344106534,1.140655541356245,0,0.0,0.0,False,False,False,0.0,"[4.3474480372609, 5.49044115592462, 5.492241659752032, 5.487613956434743, 5.488103578617145, 5.491469296939951]"
cc6b9637-57e8-4f7e-80a4-104daeb84d96,84300,6,3,0.41784948110580444,58.407614535899654,5,0.2553040087223053,58.32285646985841,58.45768618154665,0.08475806604124614,0,0.0,0.0,False,False,False,0.0,"[58.47872073424633, 58.46560311475819, 58.47087346958233, 58.407614535899654, 58.45078561124756, 58.32285646985841]"
cc6c06c9-4e43-41e2-927b-91802efc1eec,61160,6,4,0.41432008147239685,13.52687001865272,0,0.00020791729912161827,11.950048205246521,13.526725790177938,1.5768218134062,0,0.0,0.0,False,False,False,0.0,"[11.950048205246521, 13.517615360274316, 13.51054994413961, 13.538144090939358, 13.52687001865272, 13.543810815767035]"
cc6cb829-3f5a-46bd-988e-00b9f758e32d,94432,6,4,0.2931314706802368,4.389299336810181,1,0.2924494445323944,4.103759010356176,4.586788585912845,0.2855403264540053,0,0.0,0.0,False,False,False,0.0,"[9.149183362018265, 4.103759010356176, 4.685493116320833, 4.473073390182194, 4.389299336810181, 4.436461028596986]"
